时间,粉丝数,上涨数量(距上次),上涨率(距上次),上涨数量(距第一次),上涨率(距第一次)
Mon Jan 20 2020 12:41:43 GMT+0800 (中国标准时间),2082847,1616,0.0007758611170191569,1573377,0.7553972999456994
Mon Jan 20 2020 12:31:43 GMT+0800 (中国标准时间),2081231,1640,0.0007879951816977548,1571761,0.7552073748661249
Mon Jan 20 2020 12:21:42 GMT+0800 (中国标准时间),2079591,1515,0.0007285086346305596,1570121,0.7550143273364811
Mon Jan 20 2020 12:11:42 GMT+0800 (中国标准时间),2078076,1404,0.0006756249530816005,1568606,0.7548357230438155
Mon Jan 20 2020 12:01:42 GMT+0800 (中国标准时间),2076672,1450,0.0006982325567061144,1567202,0.7546699719551282
Mon Jan 20 2020 11:51:41 GMT+0800 (中国标准时间),2075222,1380,0.000664989095142592,1565752,0.7544985548534084
Mon Jan 20 2020 11:41:41 GMT+0800 (中国标准时间),2073842,1427,0.0006880948500416136,1564372,0.7543351904339868
Mon Jan 20 2020 11:31:40 GMT+0800 (中国标准时间),2072415,1446,0.0006977366984894435,1562945,0.7541660333475679
Mon Jan 20 2020 11:21:40 GMT+0800 (中国标准时间),2070969,1357,0.0006552488231354501,1561499,0.7539943862027872
Mon Jan 20 2020 11:11:39 GMT+0800 (中国标准时间),2069612,1358,0.0006561616380268379,1560142,0.753833085621846
Mon Jan 20 2020 11:01:39 GMT+0800 (中国标准时间),2068254,1225,0.0005922870208398001,1558784,0.7536714542797935
Mon Jan 20 2020 10:51:38 GMT+0800 (中国标准时间),2067029,1336,0.0006463382952053406,1557559,0.7535254706150712
Mon Jan 20 2020 10:41:37 GMT+0800 (中国标准时间),2065693,1230,0.0005954418202511215,1556223,0.7533660616558221
Mon Jan 20 2020 10:31:37 GMT+0800 (中国标准时间),2064463,1245,0.0006030623944338067,1554993,0.7532191179982397
Mon Jan 20 2020 10:21:37 GMT+0800 (中国标准时间),2063218,1113,0.0005394485701462473,1553748,0.7530702039241612
Mon Jan 20 2020 10:11:36 GMT+0800 (中国标准时间),2062105,1080,0.0005237366671435257,1552635,0.7529369261022111
Mon Jan 20 2020 10:01:36 GMT+0800 (中国标准时间),2061025,1102,0.0005346854113851118,1551555,0.7528074623063766
Mon Jan 20 2020 09:51:36 GMT+0800 (中国标准时间),2059923,1078,0.0005233205318839587,1550453,0.7526752213553614
Mon Jan 20 2020 09:41:35 GMT+0800 (中国标准时间),2058845,1078,0.0005235945396569435,1549375,0.7525457234517412
Mon Jan 20 2020 09:31:35 GMT+0800 (中国标准时间),2057767,1003,0.0004874215593893769,1548297,0.7524160898682892
Mon Jan 20 2020 09:21:35 GMT+0800 (中国标准时间),2056764,1069,0.0005197484981261827,1547294,0.7522953532831186
Mon Jan 20 2020 09:11:34 GMT+0800 (中国标准时间),2055695,960,0.0004669953470724013,1546225,0.7521665422156497
Mon Jan 20 2020 09:01:34 GMT+0800 (中国标准时间),2054735,902,0.0004389860492958946,1545265,0.7520507510700893
Mon Jan 20 2020 08:51:34 GMT+0800 (中国标准时间),2053833,885,0.00043090163611160206,1544363,0.7519418570059007
Mon Jan 20 2020 08:41:34 GMT+0800 (中国标准时间),2052948,835,0.00040673217246613163,1543478,0.7518349222678802
Mon Jan 20 2020 08:31:33 GMT+0800 (中国标准时间),2052113,740,0.00036060392385799415,1542643,0.7517339444757671
Mon Jan 20 2020 08:21:33 GMT+0800 (中国标准时间),2051373,701,0.0003417223488853563,1541903,0.751644386467015
Mon Jan 20 2020 08:11:33 GMT+0800 (中国标准时间),2050672,716,0.00034915383835152573,1541202,0.7515594887919668
Mon Jan 20 2020 08:01:32 GMT+0800 (中国标准时间),2049956,641,0.0003126896382166251,1540486,0.751472714536312
Mon Jan 20 2020 07:51:31 GMT+0800 (中国标准时间),2049315,614,0.000299612309479021,1539845,0.7513949783220247
Mon Jan 20 2020 07:41:31 GMT+0800 (中国标准时间),2048701,552,0.0002694390250212208,1539231,0.7513204708739831
Mon Jan 20 2020 07:31:31 GMT+0800 (中国标准时间),2048149,446,0.00021775759478436383,1538679,0.7512534488457627
Mon Jan 20 2020 07:21:31 GMT+0800 (中国标准时间),2047703,534,0.00026078000569418515,1538233,0.7511992705973474
Mon Jan 20 2020 07:11:30 GMT+0800 (中国标准时间),2047169,460,0.00022470054988132392,1537699,0.7511343714173084
Mon Jan 20 2020 07:01:30 GMT+0800 (中国标准时间),2046709,343,0.00016758611018957752,1537239,0.7510784386055859
Mon Jan 20 2020 06:51:30 GMT+0800 (中国标准时间),2046366,329,0.00016077280408294508,1536896,0.7510367158172097
Mon Jan 20 2020 06:41:29 GMT+0800 (中国标准时间),2046037,285,0.0001392936686873209,1536567,0.7509966828556864
Mon Jan 20 2020 06:31:29 GMT+0800 (中国标准时间),2045752,249,0.00012171563317547777,1536282,0.7509619934381098
Mon Jan 20 2020 06:21:29 GMT+0800 (中国标准时间),2045503,224,0.00010950851697602008,1536033,0.750931677929585
Mon Jan 20 2020 06:11:28 GMT+0800 (中国标准时间),2045279,236,0.00011538768060494436,1535809,0.7509043998398263
Mon Jan 20 2020 06:01:28 GMT+0800 (中国标准时间),2045043,237,0.00011588998373139342,1535573,0.7508756539593544
Mon Jan 20 2020 05:51:28 GMT+0800 (中国标准时间),2044806,251,0.00012275003105429073,1535336,0.7508467795966952
Mon Jan 20 2020 05:41:27 GMT+0800 (中国标准时间),2044555,256,0.00012521062040395098,1535085,0.7508161922765589
Mon Jan 20 2020 05:31:27 GMT+0800 (中国标准时间),2044299,287,0.00014039042234037193,1534829,0.7507849879102813
Mon Jan 20 2020 05:21:27 GMT+0800 (中国标准时间),2044012,272,0.00013307162580258823,1534542,0.7507499955968947
Mon Jan 20 2020 05:11:26 GMT+0800 (中国标准时间),2043740,299,0.00014630041003258732,1534270,0.7507168230792567
Mon Jan 20 2020 05:01:26 GMT+0800 (中国标准时间),2043441,331,0.0001619816769850463,1533971,0.7506803475118684
Mon Jan 20 2020 04:51:26 GMT+0800 (中国标准时间),2043110,383,0.0001874593144764599,1533640,0.7506399557537284
Mon Jan 20 2020 04:41:25 GMT+0800 (中国标准时间),2042727,359,0.0001757454618262744,1533257,0.7505932021263733
Mon Jan 20 2020 04:31:25 GMT+0800 (中国标准时间),2042368,387,0.00018948593005765855,1532898,0.7505493623088494
Mon Jan 20 2020 04:21:25 GMT+0800 (中国标准时间),2041981,392,0.00019197044438709274,1532511,0.7505020859645609
Mon Jan 20 2020 04:11:24 GMT+0800 (中国标准时间),2041589,407,0.0001993545223842801,1532119,0.7504541805427047
Mon Jan 20 2020 04:01:24 GMT+0800 (中国标准时间),2041182,453,0.00022193023454057502,1531712,0.75040442253557
Mon Jan 20 2020 03:51:24 GMT+0800 (中国标准时间),2040729,468,0.00022932981302269925,1531259,0.750349017434456
Mon Jan 20 2020 03:41:24 GMT+0800 (中国标准时间),2040261,464,0.00022742188376879234,1530791,0.7502917518886064
Mon Jan 20 2020 03:31:23 GMT+0800 (中国标准时间),2039797,503,0.00024659316588856637,1530327,0.7502349498504017
Mon Jan 20 2020 03:21:23 GMT+0800 (中国标准时间),2039294,574,0.0002814699597017399,1529824,0.7501733443044505
Mon Jan 20 2020 03:11:23 GMT+0800 (中国标准时间),2038720,726,0.00035610579186940827,1529250,0.7501030058075655
Mon Jan 20 2020 03:01:22 GMT+0800 (中国标准时间),2037994,996,0.0004887158647179531,1528524,0.7500139843395025
Mon Jan 20 2020 02:51:22 GMT+0800 (中国标准时间),2036998,1224,0.0006008842423998453,1527528,0.7498917524710382
Mon Jan 20 2020 02:41:22 GMT+0800 (中国标准时间),2035774,1201,0.000589947607150892,1526304,0.7497413760073565
Mon Jan 20 2020 02:31:21 GMT+0800 (中国标准时间),2034573,1429,0.0007023586767346268,1525103,0.7495936493799927
Mon Jan 20 2020 02:21:21 GMT+0800 (中国标准时间),2033144,1175,0.0005779226655859103,1523674,0.7494176506927203
Mon Jan 20 2020 02:11:21 GMT+0800 (中国标准时间),2031969,1114,0.0005482367103041434,1522499,0.7492727497319103
Mon Jan 20 2020 02:01:20 GMT+0800 (中国标准时间),2030855,919,0.00045251876672632957,1521385,0.7491352164482447
Mon Jan 20 2020 01:51:20 GMT+0800 (中国标准时间),2029936,940,0.00046306878640508864,1520466,0.7490216440321271
Mon Jan 20 2020 01:41:20 GMT+0800 (中国标准时间),2028996,997,0.0004913760303125289,1519526,0.7489053699465155
Mon Jan 20 2020 01:31:19 GMT+0800 (中国标准时间),2027999,1090,0.0005374756101950741,1518529,0.748781927407262
Mon Jan 20 2020 01:21:19 GMT+0800 (中国标准时间),2026909,1311,0.0006467976608718004,1517439,0.7486468312094919
Mon Jan 20 2020 01:11:19 GMT+0800 (中国标准时间),2025598,1326,0.0006546214994288107,1516128,0.7484841513469109
Mon Jan 20 2020 01:01:18 GMT+0800 (中国标准时间),2024272,1728,0.0008536402222626209,1514802,0.7483193958124205
Mon Jan 20 2020 00:51:18 GMT+0800 (中国标准时间),2022544,1543,0.000762900584610273,1513074,0.7481043675687649
Mon Jan 20 2020 00:41:18 GMT+0800 (中国标准时间),2021001,1569,0.0007763479582642463,1511531,0.7479120495239735
Mon Jan 20 2020 00:31:18 GMT+0800 (中国标准时间),2019432,1598,0.0007913116163356825,1509962,0.7477161895027908
Mon Jan 20 2020 00:21:17 GMT+0800 (中国标准时间),2017834,1653,0.0008191952360798758,1508364,0.7475163962942443
Mon Jan 20 2020 00:11:17 GMT+0800 (中国标准时间),2016181,1704,0.0008451622150987436,1506711,0.7473093933530769
Mon Jan 20 2020 00:01:17 GMT+0800 (中国标准时间),2014477,1805,0.0008960142012045807,1505007,0.74709564815086
Sun Jan 19 2020 23:51:16 GMT+0800 (中国标准时间),2012672,1809,0.0008988051704400915,1503202,0.7468688390358688
Sun Jan 19 2020 23:41:16 GMT+0800 (中国标准时间),2010863,1855,0.0009224894982900377,1501393,0.7466411187634364
Sun Jan 19 2020 23:31:15 GMT+0800 (中国标准时间),2009008,1865,0.0009283188518910825,1499538,0.7464071820520376
Sun Jan 19 2020 23:21:15 GMT+0800 (中国标准时间),2007143,1798,0.000895800647985719,1497673,0.7461715483151923
Sun Jan 19 2020 23:11:15 GMT+0800 (中国标准时间),2005345,1826,0.0009105665109993542,1495875,0.7459439647541944
Sun Jan 19 2020 23:01:14 GMT+0800 (中国标准时间),2003519,1781,0.0008889359172535923,1494049,0.7457124189987716
Sun Jan 19 2020 22:51:14 GMT+0800 (中国标准时间),2001738,1723,0.000860752006506346,1492268,0.7454861725160835
Sun Jan 19 2020 22:41:14 GMT+0800 (中国标准时间),2000015,1735,0.0008674934937987966,1490545,0.7452669104981713
Sun Jan 19 2020 22:31:13 GMT+0800 (中国标准时间),1998280,1427,0.0007141141381588166,1488810,0.7450457393358288
Sun Jan 19 2020 22:21:13 GMT+0800 (中国标准时间),1996853,1496,0.000749178832893558,1487383,0.7448635427845716
Sun Jan 19 2020 22:11:13 GMT+0800 (中国标准时间),1995357,1417,0.0007101486099981106,1485887,0.7446722566437985
Sun Jan 19 2020 22:01:12 GMT+0800 (中国标准时间),1993940,1301,0.0006524770053261382,1484470,0.7444908071456513
Sun Jan 19 2020 21:51:12 GMT+0800 (中国标准时间),1992639,1295,0.0006498919272382002,1483169,0.7443239844246751
Sun Jan 19 2020 21:41:12 GMT+0800 (中国标准时间),1991344,1225,0.0006151624229665994,1481874,0.74415771458874
Sun Jan 19 2020 21:31:11 GMT+0800 (中国标准时间),1990119,1298,0.0006522223042943663,1480649,0.7440002331518869
Sun Jan 19 2020 21:21:11 GMT+0800 (中国标准时间),1988821,1319,0.0006632069955013548,1479351,0.7438331554222326
Sun Jan 19 2020 21:11:11 GMT+0800 (中国标准时间),1987502,1309,0.0006586156894433314,1478032,0.7436631510307914
Sun Jan 19 2020 21:01:10 GMT+0800 (中国标准时间),1986193,1264,0.0006363933414325798,1476723,0.7434942122945756
Sun Jan 19 2020 20:51:10 GMT+0800 (中国标准时间),1984929,1156,0.0005823885892140223,1475459,0.7433308697691454
Sun Jan 19 2020 20:41:09 GMT+0800 (中国标准时间),1983773,1139,0.0005741584344579748,1474303,0.7431813014896361
Sun Jan 19 2020 20:31:09 GMT+0800 (中国标准时间),1982634,1138,0.0005739839022230023,1473164,0.7430337621568076
Sun Jan 19 2020 20:21:08 GMT+0800 (中国标准时间),1981496,1112,0.000561192149769669,1472026,0.7428861829647903
Sun Jan 19 2020 20:11:08 GMT+0800 (中国标准时间),1980384,1044,0.0005271704881477532,1470914,0.7427418116890462
Sun Jan 19 2020 20:01:08 GMT+0800 (中国标准时间),1979340,1258,0.0006355653904836966,1469870,0.7426061212323299
Sun Jan 19 2020 19:51:07 GMT+0800 (中国标准时间),1978082,1358,0.0006865236122668323,1468612,0.7424424265525899
Sun Jan 19 2020 19:41:07 GMT+0800 (中国标准时间),1976724,1355,0.0006854775881711357,1467254,0.7422654857228425
Sun Jan 19 2020 19:31:06 GMT+0800 (中国标准时间),1975369,1424,0.0007208779726724476,1465899,0.7420886933023653
Sun Jan 19 2020 19:21:06 GMT+0800 (中国标准时间),1973945,1415,0.0007168386150576637,1464475,0.7419026365982841
Sun Jan 19 2020 19:11:05 GMT+0800 (中国标准时间),1972530,1390,0.0007046787628071563,1463060,0.7417174897213223
Sun Jan 19 2020 19:01:05 GMT+0800 (中国标准时间),1971140,1295,0.000656980224641578,1461670,0.7415353551751778
Sun Jan 19 2020 18:51:05 GMT+0800 (中国标准时间),1969845,1257,0.0006381212735012146,1460375,0.741365437382129
Sun Jan 19 2020 18:41:04 GMT+0800 (中国标准时间),1968588,1323,0.0006720553005504453,1459118,0.7412002917827397
Sun Jan 19 2020 18:31:04 GMT+0800 (中国标准时间),1967265,1322,0.0006719989426945531,1457795,0.7410262470993995
Sun Jan 19 2020 18:21:04 GMT+0800 (中国标准时间),1965943,1269,0.0006454917563734045,1456473,0.7408520999845876
Sun Jan 19 2020 18:11:03 GMT+0800 (中国标准时间),1964674,1275,0.0006489626268785559,1455204,0.7406847141052408
Sun Jan 19 2020 18:01:03 GMT+0800 (中国标准时间),1963399,1329,0.0006768873774510428,1453929,0.7405163188939181
Sun Jan 19 2020 17:51:03 GMT+0800 (中国标准时间),1962070,1151,0.0005866253497581635,1452600,0.7403405586956633
Sun Jan 19 2020 17:41:02 GMT+0800 (中国标准时间),1960919,1215,0.0006196074391650037,1451449,0.7401881464762186
Sun Jan 19 2020 17:31:02 GMT+0800 (中国标准时间),1959704,1219,0.0006220327151447362,1450234,0.7400270653119042
Sun Jan 19 2020 17:21:02 GMT+0800 (中国标准时间),1958485,1217,0.0006213986831658144,1449015,0.7398652529889175
Sun Jan 19 2020 17:11:01 GMT+0800 (中国标准时间),1957268,1262,0.0006447762902167715,1447798,0.7397035050897476
Sun Jan 19 2020 17:01:01 GMT+0800 (中国标准时间),1956006,1170,0.000598157674362962,1446536,0.739535563796839
Sun Jan 19 2020 16:51:01 GMT+0800 (中国标准时间),1954836,1037,0.0005304792831726038,1445366,0.7393796717473998
Sun Jan 19 2020 16:41:00 GMT+0800 (中国标准时间),1953799,966,0.0004944213811144339,1444329,0.7392413446828461
Sun Jan 19 2020 16:31:00 GMT+0800 (中国标准时间),1952833,1178,0.0006032261847275215,1443363,0.7391123562537093
Sun Jan 19 2020 16:21:00 GMT+0800 (中国标准时间),1951655,1087,0.000556963192777412,1442185,0.7389548870061563
Sun Jan 19 2020 16:10:59 GMT+0800 (中国标准时间),1950568,963,0.0004937023472137347,1441098,0.7388094134631553
Sun Jan 19 2020 16:00:59 GMT+0800 (中国标准时间),1949605,1154,0.0005919147724795535,1440135,0.7386803993629478
Sun Jan 19 2020 15:50:59 GMT+0800 (中国标准时间),1948451,1083,0.0005558261408677971,1438981,0.7385256288200216
Sun Jan 19 2020 15:40:58 GMT+0800 (中国标准时间),1947368,1148,0.0005895136409759224,1437898,0.73838021370383
Sun Jan 19 2020 15:30:58 GMT+0800 (中国标准时间),1946220,1131,0.0005811264913524679,1436750,0.7382258942976642
Sun Jan 19 2020 15:20:58 GMT+0800 (中国标准时间),1945089,1191,0.0006123113132612441,1435619,0.7380736819754777
Sun Jan 19 2020 15:10:57 GMT+0800 (中国标准时间),1943898,1180,0.0006070277349943258,1434428,0.7379132032647804
Sun Jan 19 2020 15:00:57 GMT+0800 (中国标准时间),1942718,1117,0.00057496764841835,1433248,0.7377540126770844
Sun Jan 19 2020 14:50:56 GMT+0800 (中国标准时间),1941601,1177,0.000606200759064298,1432131,0.7376031429732474
Sun Jan 19 2020 14:40:56 GMT+0800 (中国标准时间),1940424,1196,0.0006163601357229142,1430954,0.7374439813154239
Sun Jan 19 2020 14:30:56 GMT+0800 (中国标准时间),1939228,1203,0.0006203499536929128,1429758,0.7372820524456124
Sun Jan 19 2020 14:20:55 GMT+0800 (中国标准时间),1938025,1204,0.0006212510158537687,1428555,0.737118974213439
Sun Jan 19 2020 14:10:55 GMT+0800 (中国标准时间),1936821,1278,0.0006598441466712722,1427351,0.7369555575863748
Sun Jan 19 2020 14:00:55 GMT+0800 (中国标准时间),1935543,1293,0.0006680295916959737,1426073,0.7367818746470629
Sun Jan 19 2020 13:50:54 GMT+0800 (中国标准时间),1934250,1295,0.0006695101460514411,1424780,0.7366059196070829
Sun Jan 19 2020 13:40:54 GMT+0800 (中国标准时间),1932955,1330,0.0006880656818187697,1423485,0.7364294564539785
Sun Jan 19 2020 13:30:53 GMT+0800 (中国标准时间),1931625,1377,0.0007128712871287129,1422155,0.7362479777389503
Sun Jan 19 2020 13:20:53 GMT+0800 (中国标准时间),1930248,1447,0.0007496446052527965,1420778,0.7360598223647946
Sun Jan 19 2020 13:10:53 GMT+0800 (中国标准时间),1928801,1335,0.0006921398319474119,1419331,0.7358618125975671
Sun Jan 19 2020 13:00:53 GMT+0800 (中国标准时间),1927466,1397,0.0007247858068572935,1417996,0.7356788654118931
Sun Jan 19 2020 12:50:52 GMT+0800 (中国标准时间),1926069,1358,0.0007050630065693388,1416599,0.7354871502526649
Sun Jan 19 2020 12:40:52 GMT+0800 (中国标准时间),1924711,1302,0.0006764651939953583,1415241,0.7353005204417702
Sun Jan 19 2020 12:30:51 GMT+0800 (中国标准时间),1923409,1313,0.0006826421213584838,1413939,0.7351213392471388
Sun Jan 19 2020 12:20:51 GMT+0800 (中国标准时间),1922096,1182,0.0006149536755708352,1412626,0.7349403983984151
Sun Jan 19 2020 12:10:51 GMT+0800 (中国标准时间),1920914,1234,0.0006424025229656299,1411444,0.7347772987234202
Sun Jan 19 2020 12:00:50 GMT+0800 (中国标准时间),1919680,1276,0.0006646941156859477,1410210,0.7346068094682447
Sun Jan 19 2020 11:50:50 GMT+0800 (中国标准时间),1918404,1302,0.000678689160364553,1408934,0.7344302868426046
Sun Jan 19 2020 11:40:50 GMT+0800 (中国标准时间),1917102,1222,0.0006374204398096711,1407632,0.734249925147436
Sun Jan 19 2020 11:30:50 GMT+0800 (中国标准时间),1915880,1204,0.00062843184333048,1406410,0.7340804225734389
Sun Jan 19 2020 11:20:49 GMT+0800 (中国标准时间),1914676,1175,0.0006136808525306632,1405206,0.7339132051584707
Sun Jan 19 2020 11:10:49 GMT+0800 (中国标准时间),1913501,1225,0.0006401878023580861,1404031,0.7337498125164293
Sun Jan 19 2020 11:00:49 GMT+0800 (中国标准时间),1912276,1133,0.0005924876952908472,1402806,0.7335792532040354
Sun Jan 19 2020 10:50:48 GMT+0800 (中国标准时间),1911143,1156,0.0006048736279807424,1401673,0.7334213086095598
Sun Jan 19 2020 10:40:48 GMT+0800 (中国标准时间),1909987,1101,0.0005764437140148074,1400517,0.7332599645966177
Sun Jan 19 2020 10:30:48 GMT+0800 (中国标准时间),1908886,1108,0.0005804432532901389,1399416,0.7331061152944702
Sun Jan 19 2020 10:20:47 GMT+0800 (中国标准时间),1907778,1137,0.0005959812934209326,1398308,0.7329511085671394
Sun Jan 19 2020 10:10:47 GMT+0800 (中国标准时间),1906641,982,0.0005150418982912882,1397171,0.7327918575127672
Sun Jan 19 2020 10:00:47 GMT+0800 (中国标准时间),1905659,983,0.0005158320559974266,1396189,0.7326541632054843
Sun Jan 19 2020 09:50:46 GMT+0800 (中国标准时间),1904676,999,0.0005244986548893356,1395206,0.7325161864800103
Sun Jan 19 2020 09:40:46 GMT+0800 (中国标准时间),1903677,1008,0.000529501590868619,1394207,0.7323758179565126
Sun Jan 19 2020 09:30:46 GMT+0800 (中国标准时间),1902669,933,0.0004903637994837777,1393199,0.7322340354523041
Sun Jan 19 2020 09:20:45 GMT+0800 (中国标准时间),1901736,917,0.00048219100863631966,1392266,0.7321026682988596
Sun Jan 19 2020 09:10:45 GMT+0800 (中国标准时间),1900819,898,0.00047242793764161657,1391349,0.7319734282959083
Sun Jan 19 2020 09:00:45 GMT+0800 (中国标准时间),1899921,848,0.0004463343475860312,1390451,0.7318467452067744
Sun Jan 19 2020 08:50:44 GMT+0800 (中国标准时间),1899073,800,0.0004212581612186577,1389603,0.731727005754913
Sun Jan 19 2020 08:40:44 GMT+0800 (中国标准时间),1898273,696,0.00036664905416660304,1388803,0.7316139459392828
Sun Jan 19 2020 08:30:44 GMT+0800 (中国标准时间),1897577,674,0.0003551898025745464,1388107,0.7315155063536288
Sun Jan 19 2020 08:20:43 GMT+0800 (中国标准时间),1896903,580,0.0003057615492199654,1387433,0.7314201095153521
Sun Jan 19 2020 08:10:43 GMT+0800 (中国标准时间),1896323,637,0.0003359132384092794,1386853,0.7313379629947008
Sun Jan 19 2020 08:00:42 GMT+0800 (中国标准时间),1895686,535,0.0002822197347028991,1386216,0.7312476855344187
Sun Jan 19 2020 07:50:42 GMT+0800 (中国标准时间),1895151,476,0.00025116732123192295,1385681,0.731171816915908
Sun Jan 19 2020 07:40:42 GMT+0800 (中国标准时间),1894675,421,0.0002222016968609392,1385205,0.7311042790979984
Sun Jan 19 2020 07:30:42 GMT+0800 (中国标准时间),1894254,383,0.00020219041374599183,1384784,0.7310445167332364
Sun Jan 19 2020 07:20:41 GMT+0800 (中国标准时间),1893871,332,0.00017530233051775966,1384401,0.7309901255154126
Sun Jan 19 2020 07:10:41 GMT+0800 (中国标准时间),1893539,303,0.00016001782904920365,1384069,0.7309429591891162
Sun Jan 19 2020 07:00:41 GMT+0800 (中国标准时间),1893236,278,0.00014683853465706335,1383766,0.7308998983750573
Sun Jan 19 2020 06:50:40 GMT+0800 (中国标准时间),1892958,214,0.00011305058009739255,1383488,0.7308603783073898
Sun Jan 19 2020 06:40:40 GMT+0800 (中国标准时间),1892744,202,0.00010672336036991796,1383274,0.7308299484769203
Sun Jan 19 2020 06:30:40 GMT+0800 (中国标准时间),1892542,190,0.00010039407315663272,1383072,0.7308012186783701
Sun Jan 19 2020 06:20:39 GMT+0800 (中国标准时间),1892352,194,0.00010251792478354978,1382882,0.7307741900027056
Sun Jan 19 2020 06:10:39 GMT+0800 (中国标准时间),1892158,154,0.00008138855211879769,1382688,0.7307465867015334
Sun Jan 19 2020 06:00:39 GMT+0800 (中国标准时间),1892004,137,0.00007240999490487335,1382534,0.7307246707723662
Sun Jan 19 2020 05:50:38 GMT+0800 (中国标准时间),1891867,147,0.00007770102232345086,1382397,0.7307051711351802
Sun Jan 19 2020 05:40:38 GMT+0800 (中国标准时间),1891720,146,0.00007717844078404838,1382250,0.730684245025691
Sun Jan 19 2020 05:30:38 GMT+0800 (中国标准时间),1891574,140,0.00007401243620392329,1382104,0.7306634580513371
Sun Jan 19 2020 05:20:38 GMT+0800 (中国标准时间),1891434,157,0.00008300580406189166,1381964,0.7306435223222169
Sun Jan 19 2020 05:10:37 GMT+0800 (中国标准时间),1891277,169,0.00008935761392963591,1381807,0.7306211623151976
Sun Jan 19 2020 05:00:37 GMT+0800 (中国标准时间),1891108,179,0.0000946535047178691,1381638,0.7305970891138951
Sun Jan 19 2020 04:50:37 GMT+0800 (中国标准时间),1890929,155,0.0000819702907935729,1381459,0.7305715867703124
Sun Jan 19 2020 04:40:36 GMT+0800 (中国标准时间),1890774,198,0.00010471901982997438,1381304,0.7305494998344594
Sun Jan 19 2020 04:30:36 GMT+0800 (中国标准时间),1890576,202,0.00010684574436573828,1381106,0.730521280287066
Sun Jan 19 2020 04:20:36 GMT+0800 (中国标准时间),1890374,209,0.00011056013254520005,1380904,0.7304924845559662
Sun Jan 19 2020 04:10:36 GMT+0800 (中国标准时间),1890165,230,0.00012168249861784553,1380695,0.7304626844746358
Sun Jan 19 2020 04:00:35 GMT+0800 (中国标准时间),1889935,221,0.00011693523851349384,1380465,0.7304298825091868
Sun Jan 19 2020 03:50:35 GMT+0800 (中国标准时间),1889714,231,0.00012224072002429997,1380244,0.7303983565767095
Sun Jan 19 2020 03:40:35 GMT+0800 (中国标准时间),1889483,279,0.0001476594391164144,1380013,0.7303653962486034
Sun Jan 19 2020 03:30:34 GMT+0800 (中国标准时间),1889204,323,0.0001709714779346222,1379734,0.730325576274452
Sun Jan 19 2020 03:20:34 GMT+0800 (中国标准时间),1888881,357,0.0001890007893562379,1379411,0.7302794617553992
Sun Jan 19 2020 03:10:34 GMT+0800 (中国标准时间),1888524,394,0.00020862853741864017,1379054,0.7302284747241762
Sun Jan 19 2020 03:00:33 GMT+0800 (中国标准时间),1888130,460,0.00024362729261226716,1378660,0.730172180940931
Sun Jan 19 2020 02:50:33 GMT+0800 (中国标准时间),1887670,460,0.00024368666133381365,1378200,0.7301064275005695
Sun Jan 19 2020 02:40:33 GMT+0800 (中国标准时间),1887210,486,0.00025752301015785205,1377740,0.7300406420059241
Sun Jan 19 2020 02:30:32 GMT+0800 (中国标准时间),1886724,586,0.00031059126825121213,1377254,0.7299711033516296
Sun Jan 19 2020 02:20:32 GMT+0800 (中国标准时间),1886138,680,0.0003605250517194394,1376668,0.7298872086772018
Sun Jan 19 2020 02:10:32 GMT+0800 (中国标准时间),1885458,684,0.0003627765773621051,1375988,0.729789791127673
Sun Jan 19 2020 02:00:31 GMT+0800 (中国标准时间),1884774,796,0.00042233180211526686,1375304,0.7296917296185113
Sun Jan 19 2020 01:50:31 GMT+0800 (中国标准时间),1883978,903,0.00047930496003668833,1374508,0.7295775216058786
Sun Jan 19 2020 01:40:31 GMT+0800 (中国标准时间),1883075,926,0.000491748868207586,1373605,0.7294478446158544
Sun Jan 19 2020 01:30:30 GMT+0800 (中国标准时间),1882149,1012,0.0005376832546201177,1372679,0.7293147354433682
Sun Jan 19 2020 01:20:30 GMT+0800 (中国标准时间),1881137,1213,0.0006448227853686361,1371667,0.7291691142112456
Sun Jan 19 2020 01:10:30 GMT+0800 (中国标准时间),1879924,1232,0.0006553456416323213,1370454,0.7289943636019328
Sun Jan 19 2020 01:00:29 GMT+0800 (中国标准时间),1878692,1235,0.0006573722568680763,1369222,0.7288166447720009
Sun Jan 19 2020 00:50:29 GMT+0800 (中国标准时间),1877457,1413,0.0007526137749093588,1367987,0.7286382590919526
Sun Jan 19 2020 00:40:29 GMT+0800 (中国标准时间),1876044,1491,0.0007947574790356729,1366574,0.7284338746852419
Sun Jan 19 2020 00:30:28 GMT+0800 (中国标准时间),1874553,1637,0.0008732748553921921,1365083,0.7282178738077825
Sun Jan 19 2020 00:20:28 GMT+0800 (中国标准时间),1872916,1787,0.0009541271471865262,1363446,0.7279803258661894
Sun Jan 19 2020 00:10:27 GMT+0800 (中国标准时间),1871129,1886,0.0010079476081018466,1361659,0.7277205366385749
Sun Jan 19 2020 00:00:27 GMT+0800 (中国标准时间),1869243,1908,0.0010207340618635459,1359773,0.7274458163010373
Sat Jan 18 2020 23:50:27 GMT+0800 (中国标准时间),1867335,1988,0.0010646188284373183,1357865,0.7271673266982089
Sat Jan 18 2020 23:40:26 GMT+0800 (中国标准时间),1865347,2148,0.001151528375149503,1355877,0.7268765543354668
